Rxn name	Formula	Gene-reaction association	LB	UB	Objective
CRNDCAL2	ATP C10H12N5O13P3[c] + Coenzyme A[c] + D-Carnitine[c] => ADP C10H12N5O10P2[c] + D-carnitinyl-CoA[c] + Phosphate[c] 	b0037	  0.00	1000.00	  0.00
CRNDabcpp	ATP C10H12N5O13P3[c] + D-Carnitine[p] + H2O H2O[c] => ADP C10H12N5O10P2[c] + D-Carnitine[c] + H+[c] + Phosphate[c] 	b2679 and b2677 and b2678	  0.00	1000.00	  0.00
CRNDt2rpp	D-Carnitine[p] + H+[p] <=> D-Carnitine[c] + H+[c] 	b4111	-1000.00	1000.00	  0.00
CRNDtex	D-Carnitine[e] <=> D-Carnitine[p] 	b1377 or b2215 or b0241 or b0929	-1000.00	1000.00	  0.00
CRNabcpp	ATP C10H12N5O13P3[c] + L-Carnitine[p] + H2O H2O[c] => ADP C10H12N5O10P2[c] + L-Carnitine[c] + H+[c] + Phosphate[c] 	b2679 and b2677 and b2678	  0.00	1000.00	  0.00
CRNt2rpp	L-Carnitine[p] + H+[p] <=> L-Carnitine[c] + H+[c] 	b4111	-1000.00	1000.00	  0.00
CRNt7pp	L-Carnitine[p] + Gamma-butyrobetaine[c] => L-Carnitine[c] + Gamma-butyrobetaine[p] 	b0040	  0.00	1000.00	  0.00
CRNt8pp	D-Carnitine[c] + L-Carnitine[p] => D-Carnitine[p] + L-Carnitine[c] 	b0040	  0.00	1000.00	  0.00
CRNtex	L-Carnitine[e] <=> L-Carnitine[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
CS	Acetyl-CoA[c] + H2O H2O[c] + Oxaloacetate[c] => Citrate[c] + Coenzyme A[c] + H+[c] 	b0720	  0.00	1000.00	  0.00
CS1tex	Cesium ion[e] <=> Cesium ion[p] 	b0929 or b2215 or b0241 or b1377	-1000.00	1000.00	  0.00
CSND	Cytosine[c] + H2O H2O[c] + H+[c] => Ammonium[c] + Uracil[c] 	b0337	  0.00	1000.00	  0.00
CSNt2pp	Cytosine[p] + H+[p] => Cytosine[c] + H+[c] 	b0336	  0.00	1000.00	  0.00
CSNtex	Cytosine[e] <=> Cytosine[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
CTBTCAL2	ATP C10H12N5O13P3[c] + Coenzyme A[c] + Crotonobetaine[c] => ADP C10H12N5O10P2[c] + Crotonobetainyl-CoA[c] + Phosphate[c] 	b0037	  0.00	1000.00	  0.00
CTBTabcpp	ATP C10H12N5O13P3[c] + Crotonobetaine[p] + H2O H2O[c] => ADP C10H12N5O10P2[c] + Crotonobetaine[c] + H+[c] + Phosphate[c] 	b2678 and b2677 and b2679	  0.00	1000.00	  0.00
CTBTt2rpp	Crotonobetaine[p] + H+[p] <=> Crotonobetaine[c] + H+[c] 	b4111	-1000.00	1000.00	  0.00
CTECOAI6	Tetradecenoyl-CoA (n-C14:1CoA)[c] <=> Trans-Tetradec-2-enoyl-CoA[c] 	b3846	-1000.00	1000.00	  0.00
CTECOAI7	Hexadecenoyl-CoA (n-C16:1CoA)[c] <=> Trans-Hexadec-2-enoyl-CoA[c] 	b3846	-1000.00	1000.00	  0.00
CTECOAI8	Octadecenoyl-CoA (n-C18:1CoA)[c] <=> Trans-Octadec-2-enoyl-CoA[c] 	b3846	-1000.00	1000.00	  0.00
CTPS2	ATP C10H12N5O13P3[c] + L-Glutamine[c] + H2O H2O[c] + UTP C9H11N2O15P3[c] => ADP C10H12N5O10P2[c] + CTP C9H12N3O14P3[c] + L-Glutamate[c] + 2 H+[c] + Phosphate[c] 	b2780	  0.00	1000.00	  0.00
CU1Opp	4 Cu+[p] + 4 H+[p] + O2 O2[p] => 4 Copper[p] + 2 H2O H2O[p] 	b0123	  0.00	1000.00	  0.00
CU1abcpp	ATP C10H12N5O13P3[c] + Cu+[c] + H2O H2O[c] => ADP C10H12N5O10P2[c] + Cu+[p] + H+[c] + Phosphate[c] 	b0484	  0.00	1000.00	  0.00
CU2abcpp	ATP C10H12N5O13P3[c] + Copper[c] + H2O H2O[c] => ADP C10H12N5O10P2[c] + Copper[p] + H+[c] + Phosphate[c] 	b3469	  0.00	1000.00	  0.00
CU2tex	Copper[e] <=> Copper[p] 	b1377 or b2215 or b0241 or b0929	-1000.00	1000.00	  0.00
CU2tpp	Copper[p] => Copper[c] 	b3040	  0.00	1000.00	  0.00
CURR	Curcumin[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Dihydrocurcumin[c] + Nicotinamide adenine dinucleotide phosphate[c] 	b1449	  0.00	1000.00	  0.00
CUt2pp	Cu+[c] => Cu+[p] 	b3291 or b0465 or b1330 or b0577 or b4159 or b2924 or b0808	  0.00	1000.00	  0.00
CUt3	Cu+[c] + H+[e] => Cu+[e] + H+[c] 	b0572 and b0574 and b0573 and b0575	  0.00	1000.00	  0.00
CUtex	Cu+[e] <=> Cu+[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
CXSAMS	S-Adenosyl-L-methionine[c] + Prephenate[c] => Carboxy-S-adenosyl-L-methionine[c] + H2O H2O[c] + Phenylpyruvate[c] 	b1870	  0.00	1000.00	  0.00
CYANST	Hydrogen cyanide[c] + Thiosulfate[c] => H+[c] + Sulfite[c] + Thiocyanate[c] 	b3425 or b2668 or b2521	  0.00	1000.00	  0.00
CYANSTpp	Hydrogen cyanide[p] + Thiosulfate[p] => H+[p] + Sulfite[p] + Thiocyanate[p] 	b1308	  0.00	1000.00	  0.00
CYANtex	Hydrogen cyanide[e] <=> Hydrogen cyanide[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
CYNTAH	Cyanate[c] + 3 H+[c] + Bicarbonate[c] => 2 CO2 CO2[c] + Ammonium[c] 	b0340	  0.00	1000.00	  0.00
CYNTt2pp	Cyanate[p] + H+[p] => Cyanate[c] + H+[c] 	b0341	  0.00	1000.00	  0.00
CYNTtex	Cyanate[e] <=> Cyanate[p] 	b2215 or b0241 or b0929 or b1377	-1000.00	1000.00	  0.00
CYSDDS	D-Cysteine[c] + H2O H2O[c] => Hydrogen sulfide[c] + Ammonium[c] + Pyruvate[c] 	b1919	  0.00	1000.00	  0.00
CYSDS	L-Cysteine[c] + H2O H2O[c] => Hydrogen sulfide[c] + Ammonium[c] + Pyruvate[c] 	b3008 or b3708	  0.00	1000.00	  0.00
CYSDabcpp	ATP C10H12N5O13P3[c] + D-Cysteine[p] + H2O H2O[c] => ADP C10H12N5O10P2[c] + D-Cysteine[c] + H+[c] + Phosphate[c] 		  0.00	1000.00	  0.00
CYSDtex	D-Cysteine[e] <=> D-Cysteine[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
CYSItex	L Cystine C6H12N2O4S2[e] <=> L Cystine C6H12N2O4S2[p] 	b0929 or b0241 or b1377 or b2215	-1000.00	1000.00	  0.00
CYSItpp	L Cystine C6H12N2O4S2[c] => L Cystine C6H12N2O4S2[p] 	b3943	  0.00	1000.00	  0.00
CYSS	O-Acetyl-L-serine[c] + Hydrogen sulfide[c] => Acetate[c] + L-Cysteine[c] + H+[c] 	b2421 or b2414	  0.00	1000.00	  0.00
CYSSADS	3-Sulfino-L-alanine[c] + 2 H+[c] => L-Alanine[c] + Sulfur dioxide[c] 	b2810 or b1680	  0.00	1000.00	  0.00
CYSTA	2-Oxoglutarate[c] + L-Cysteine[c] => L-Glutamate[c] + Mercaptopyruvate[c] 	b0928	  0.00	1000.00	  0.00
CYSTL	L-Cystathionine[c] + H2O H2O[c] => L-Homocysteine[c] + Ammonium[c] + Pyruvate[c] 	b3008 or b1622	  0.00	1000.00	  0.00
CYSabc2pp	ATP C10H12N5O13P3[c] + L-Cysteine[c] + H2O H2O[c] => ADP C10H12N5O10P2[c] + L-Cysteine[p] + H+[c] + Phosphate[c] 	b0887 and b0886	  0.00	1000.00	  0.00
CYSabcpp	ATP C10H12N5O13P3[c] + L-Cysteine[p] + H2O H2O[c] => ADP C10H12N5O10P2[c] + L-Cysteine[c] + H+[c] + Phosphate[c] 	b1918 and b1920 and b1917	  0.00	1000.00	  0.00
CYStex	L-Cysteine[e] <=> L-Cysteine[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
CYStpp	L-Cysteine[c] => L-Cysteine[p] 	b2578 or b1533	  0.00	1000.00	  0.00
CYTBD2pp	2 H+[c] + Menaquinol 8[c] + 0.5 O2 O2[c] => H2O H2O[c] + 2 H+[p] + Menaquinone 8[c] 	b0978 and b0979	  0.00	1000.00	  0.00
CYTBDpp	2 H+[c] + 0.5 O2 O2[c] + Ubiquinol-8[c] => H2O H2O[c] + 2 H+[p] + Ubiquinone-8[c] 	(b0978 and b0979) or (b0734 and b0733 and b4515)	  0.00	1000.00	  0.00
CYTBO3_4pp	4 H+[c] + 0.5 O2 O2[c] + Ubiquinol-8[c] => H2O H2O[c] + 4 H+[p] + Ubiquinone-8[c] 	b0432 and b0431 and b0429 and b0430	  0.00	1000.00	  0.00
CYTD	Cytidine[c] + H2O H2O[c] + H+[c] => Ammonium[c] + Uridine[c] 	b2143	  0.00	1000.00	  0.00
CYTDH	Cytidine[c] + H2O H2O[c] => Cytosine[c] + D-Ribose[c] 	b2162 or b0651 or b0030	  0.00	1000.00	  0.00
CYTDK1	ATP C10H12N5O13P3[c] + Cytidine[c] => ADP C10H12N5O10P2[c] + CMP C9H12N3O8P[c] + H+[c] 	b2066	  0.00	1000.00	  0.00
CYTDK2	Cytidine[c] + GTP C10H12N5O14P3[c] => CMP C9H12N3O8P[c] + GDP C10H12N5O11P2[c] + H+[c] 	b2066	  0.00	1000.00	  0.00
CYTDt2pp_copy1	Cytidine[p] + H+[p] => Cytidine[c] + H+[c] 	b2393 or b2964	  0.00	1000.00	  0.00
CYTDt2pp_copy2	Cytidine[p] + H+[p] <=> Cytidine[c] + H+[c] 	b2406	-1000.00	1000.00	  0.00
CYTDtex	Cytidine[e] <=> Cytidine[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
CYTK1	ATP C10H12N5O13P3[c] + CMP C9H12N3O8P[c] <=> ADP C10H12N5O10P2[c] + CDP C9H12N3O11P2[c] 	b0910	-1000.00	1000.00	  0.00
CYTK2	ATP C10H12N5O13P3[c] + DCMP C9H12N3O7P[c] <=> ADP C10H12N5O10P2[c] + DCDP C9H12N3O10P2[c] 	b0910	-1000.00	1000.00	  0.00
DAAD	D-Alanine[c] + Flavin adenine dinucleotide oxidized[c] + H2O H2O[c] => Flavin adenine dinucleotide reduced[c] + Ammonium[c] + Pyruvate[c] 	b1189	  0.00	1000.00	  0.00
DADA	Deoxyadenosine[c] + H2O H2O[c] + H+[c] => Deoxyinosine[c] + Ammonium[c] 	b1623	  0.00	1000.00	  0.00
DADK	ATP C10H12N5O13P3[c] + DAMP C10H12N5O6P[c] <=> ADP C10H12N5O10P2[c] + DADP C10H12N5O9P2[c] 	b0474	-1000.00	1000.00	  0.00
DADNt2pp	Deoxyadenosine[p] + H+[p] => Deoxyadenosine[c] + H+[c] 	b2393 or b2964	  0.00	1000.00	  0.00
DADNtex	Deoxyadenosine[e] <=> Deoxyadenosine[p] 	b0411	-1000.00	1000.00	  0.00
DAGK120	1,2-Diacyl-sn-glycerol (didodecanoyl, n-C12:0)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-didodecanoyl-sn-glycerol 3-phosphate[c] 	b4042	  0.00	1000.00	  0.00
DAGK140	1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate[c] 	b4042	  0.00	1000.00	  0.00
DAGK141	1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate[c] 	b4042	  0.00	1000.00	  0.00
DAGK160	1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate[c] 	b4042	  0.00	1000.00	  0.00
DAGK161	1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate[c] 	b4042	  0.00	1000.00	  0.00
DAGK180	1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate[c] 	b4042	  0.00	1000.00	  0.00
DAGK181	1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate[c] 	b4042	  0.00	1000.00	  0.00
DALAt2pp	D-Alanine[p] + H+[p] => D-Alanine[c] + H+[c] 	b4208	  0.00	1000.00	  0.00
DALAtex	D-Alanine[e] <=> D-Alanine[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
DAMPtex	DAMP C10H12N5O6P[e] <=> DAMP C10H12N5O6P[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
DAPAL	2,3-diaminopropionate[c] + H2O H2O[c] => 2 Ammonium[c] + Pyruvate[c] 	b2871	  0.00	1000.00	  0.00
DAPDC	Meso-2,6-Diaminoheptanedioate[c] + H+[c] => CO2 CO2[c] + L-Lysine[c] 	b2838	  0.00	1000.00	  0.00
DAPE	LL-2,6-Diaminoheptanedioate[c] <=> Meso-2,6-Diaminoheptanedioate[c] 	b3809	-1000.00	1000.00	  0.00
DAPabcpp	Meso-2,6-Diaminoheptanedioate[p] + ATP C10H12N5O13P3[c] + H2O H2O[c] => Meso-2,6-Diaminoheptanedioate[c] + ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] 		  0.00	1000.00	  0.00
DAPtex	1,5-Diaminopentane[e] <=> 1,5-Diaminopentane[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
DASYN120	CTP C9H12N3O14P3[c] + H+[c] + 1,2-didodecanoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-didodecanoylglycerol[c] + Diphosphate[c] 	b0175	  0.00	1000.00	  0.00
DASYN140	CTP C9H12N3O14P3[c] + H+[c] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-ditetradecanoylglycerol[c] + Diphosphate[c] 	b0175	  0.00	1000.00	  0.00
DASYN141	CTP C9H12N3O14P3[c] + H+[c] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-ditetradec-7-enoylglycerol[c] + Diphosphate[c] 	b0175	  0.00	1000.00	  0.00
DASYN160	CTP C9H12N3O14P3[c] + H+[c] + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-dihexadecanoylglycerol[c] + Diphosphate[c] 	b0175	  0.00	1000.00	  0.00
DASYN161	CTP C9H12N3O14P3[c] + H+[c] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-dihexadec-9-enoylglycerol[c] + Diphosphate[c] 	b0175	  0.00	1000.00	  0.00
DASYN180	CTP C9H12N3O14P3[c] + H+[c] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-dioctadecanoylglycerol[c] + Diphosphate[c] 	b0175	  0.00	1000.00	  0.00
DASYN181	CTP C9H12N3O14P3[c] + H+[c] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-dioctadec-11-enoylglycerol[c] + Diphosphate[c] 	b0175	  0.00	1000.00	  0.00
DATPHs	DATP C10H12N5O12P3[c] + H2O H2O[c] + H+[c] => DITP(4-)[c] + Ammonium[c] 	s0001	  0.00	1000.00	  0.00
DB4PS	D-Ribulose 5-phosphate[c] => 3,4-dihydroxy-2-butanone 4-phosphate[c] + Formate[c] + H+[c] 	b3041	  0.00	1000.00	  0.00
DBTS	ATP C10H12N5O13P3[c] + CO2 CO2[c] + 7,8-Diaminononanoate[c] => ADP C10H12N5O10P2[c] + Dethiobiotin[c] + 3 H+[c] + Phosphate[c] 	b0778	  0.00	1000.00	  0.00
DC6PDA	Diacetylchitobiose-6-phosphate[c] + H2O H2O[c] => Acetate[c] + N-monoacetylchitobiose 6'-phosphate[c] 	b1733	  0.00	1000.00	  0.00
DCAtex	Decanoate (n-C10:0)[e] <=> Decanoate (n-C10:0)[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
DCMPtex	DCMP C9H12N3O7P[e] <=> DCMP C9H12N3O7P[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
DCTPD	DCTP C9H12N3O13P3[c] + H2O H2O[c] + H+[c] => DUTP C9H11N2O14P3[c] + Ammonium[c] 	b2065	  0.00	1000.00	  0.00
DCYTD	Deoxycytidine[c] + H2O H2O[c] + H+[c] => Deoxyuridine[c] + Ammonium[c] 	b2143	  0.00	1000.00	  0.00
DCYTt2pp	Deoxycytidine[p] + H+[p] => Deoxycytidine[c] + H+[c] 	b2393 or b2964	  0.00	1000.00	  0.00
DCYTtex	Deoxycytidine[e] <=> Deoxycytidine[p] 	b0411	-1000.00	1000.00	  0.00
DDCAtexi	Dodecanoate (n-C12:0)[e] => Dodecanoate (n-C12:0)[p] 	b2344	  0.00	1000.00	  0.00
DDGALK	2-Dehydro-3-deoxy-D-galactonate[c] + ATP C10H12N5O13P3[c] => 2-Dehydro-3-deoxy-D-galactonate 6-phosphate[c] + ADP C10H12N5O10P2[c] + H+[c] 	b3693	  0.00	1000.00	  0.00
DDGLCNt2rpp	2-Dehydro-3-deoxy-D-gluconate[p] + H+[p] <=> 2-Dehydro-3-deoxy-D-gluconate[c] + H+[c] 	b3909	-1000.00	1000.00	  0.00
DDGLCNtex	2-Dehydro-3-deoxy-D-gluconate[e] <=> 2-Dehydro-3-deoxy-D-gluconate[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
DDGLK	2-Dehydro-3-deoxy-D-gluconate[c] + ATP C10H12N5O13P3[c] => 2-Dehydro-3-deoxy-D-gluconate 6-phosphate[c] + ADP C10H12N5O10P2[c] + H+[c] 	b3526	  0.00	1000.00	  0.00
DDPA	D-Erythrose 4-phosphate[c] + H2O H2O[c] + Phosphoenolpyruvate[c] => 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate[c] + Phosphate[c] 	b2601 or b0754 or b1704	  0.00	1000.00	  0.00
DDPGALA	2-Dehydro-3-deoxy-D-galactonate 6-phosphate[c] <=> Glyceraldehyde 3-phosphate[c] + Pyruvate[c] 	b4477	-1000.00	1000.00	  0.00
DGK1	ATP C10H12N5O13P3[c] + DGMP C10H12N5O7P[c] <=> ADP C10H12N5O10P2[c] + DGDP C10H12N5O10P2[c] 	b3648	-1000.00	1000.00	  0.00
DGMPtex	DGMP C10H12N5O7P[e] <=> DGMP C10H12N5O7P[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
DGSNt2pp	Deoxyguanosine[p] + H+[p] => Deoxyguanosine[c] + H+[c] 	b2964	  0.00	1000.00	  0.00
DGSNtex	Deoxyguanosine[e] <=> Deoxyguanosine[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
DGUNC	2 GTP C10H12N5O14P3[c] => Cyclic diguanosine monophosphate[c] + 2 Diphosphate[c] 	b1341 or b1794 or b1535 or b1025 or b1490	  0.00	1000.00	  0.00
DHACOAH	2,3-dehydroadipyl-CoA[c] + H2O H2O[c] <=> (3S)-3-Hydroxyadipyl-CoA[c] 	b1393	-1000.00	1000.00	  0.00
DHAD1	(R)-2,3-Dihydroxy-3-methylbutanoate[c] => 3-Methyl-2-oxobutanoate[c] + H2O H2O[c] 	b3771	  0.00	1000.00	  0.00
DHAD2	(R)-2,3-Dihydroxy-3-methylpentanoate[c] => (S)-3-Methyl-2-oxopentanoate[c] + H2O H2O[c] 	b3771	  0.00	1000.00	  0.00
DHAPT	Dihydroxyacetone[c] + Phosphoenolpyruvate[c] => Dihydroxyacetone phosphate[c] + Pyruvate[c] 	b1200 and b1198 and b2416 and b2415 and b1199	  0.00	1000.00	  0.00
DHAtex	Dihydroxyacetone[e] <=> Dihydroxyacetone[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
DHAtpp	Dihydroxyacetone[p] <=> Dihydroxyacetone[c] 		-1000.00	1000.00	  0.00
DHBD	2,3-Dihydro-2,3-dihydroxybenzoate[c] + Nicotinamide adenine dinucleotide[c] <=> 2,3-Dihydroxybenzoate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	b0596	-1000.00	1000.00	  0.00
DHBS	2,3-Dihydroxybenzoate[c] + ATP C10H12N5O13P3[c] + H+[c] => (2,3-Dihydroxybenzoyl)adenylate[c] + Diphosphate[c] 	b0594	  0.00	1000.00	  0.00
DHBSH	2,3-dihydroxybenzoylserine[c] + H2O H2O[c] => 2,3-Dihydroxybenzoate[c] + L-Serine[c] 		  0.00	1000.00	  0.00
DHBSZ3FEabcpp	ATP C10H12N5O13P3[c] + 2-3-dihydroxybenzoylserine trimer-Fe-III[p] + H2O H2O[c] => ADP C10H12N5O10P2[c] + 2-3-dihydroxybenzoylserine trimer-Fe-III[c] + H+[c] + Phosphate[c] 	b0588 and b0589 and b0590 and b0592	  0.00	1000.00	  0.00
DHCIND	Cis-3-(3-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol[c] + Nicotinamide adenine dinucleotide[c] => 2,3-dihydroxicinnamic acid[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	b2541	  0.00	1000.00	  0.00
DHCINDO	2,3-dihydroxicinnamic acid[c] + O2 O2[c] => H+[c] + 2-hydroxy-6-ketononatrienedioate[c] 	b0348	  0.00	1000.00	  0.00
DHCURR	Dihydrocurcumin[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Nicotinamide adenine dinucleotide phosphate[c] + Tetrahydrocurcumin[c] 	b1449	  0.00	1000.00	  0.00
DHDPRy	2,3-Dihydrodipicolinate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Nicotinamide adenine dinucleotide phosphate[c] + 2,3,4,5-Tetrahydrodipicolinate[c] 	b0031	  0.00	1000.00	  0.00
DHDPS	L-Aspartate 4-semialdehyde[c] + Pyruvate[c] => 2,3-Dihydrodipicolinate[c] + 2 H2O H2O[c] + H+[c] 	b2478	  0.00	1000.00	  0.00
DHFR	7,8-Dihydrofolate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] <=> Nicotinamide adenine dinucleotide phosphate[c] + 5,6,7,8-Tetrahydrofolate[c] 	b1606 or b0048	-1000.00	1000.00	  0.00
DHFS	ATP C10H12N5O13P3[c] + Dihydropteroate[c] + L-Glutamate[c] => ADP C10H12N5O10P2[c] + 7,8-Dihydrofolate[c] + H+[c] + Phosphate[c] 	b2315	  0.00	1000.00	  0.00
DHGLYH	Dehydroglycine[c] + H2O H2O[c] + H+[c] => Glyoxylate[c] + Ammonium[c] 	s0001	  0.00	1000.00	  0.00
DHMPTR	Dihydromonapterin[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Nicotinamide adenine dinucleotide phosphate[c] + Tetrahydromonapterin[c] 	b1606	  0.00	1000.00	  0.00
DHNAOT4	1,4-Dihydroxy-2-naphthoate[c] + H+[c] + All-trans-Octaprenyl diphosphate[c] => 2-Demethylmenaquinol 8[c] + CO2 CO2[c] + Diphosphate[c] 	b3930	  0.00	1000.00	  0.00
DHNCOAS	H+[c] + O-Succinylbenzoyl-CoA[c] => 1,4-dihydroxy-2-napthoyl-CoA[c] + H2O H2O[c] 	b2262	  0.00	1000.00	  0.00
DHNCOAT	1,4-dihydroxy-2-napthoyl-CoA[c] + H2O H2O[c] => Coenzyme A[c] + 1,4-Dihydroxy-2-naphthoate[c] + H+[c] 	b1686	  0.00	1000.00	  0.00
DHNPA2r	Dihydroneopterin[c] <=> 6-hydroxymethyl dihydropterin[c] + Glycolaldehyde[c] 	b3058	-1000.00	1000.00	  0.00
DHNPTE	Dihydroneopterin[c] <=> Dihydromonapterin[c] 	b3058	-1000.00	1000.00	  0.00
DHORD2	(S)-Dihydroorotate[c] + Ubiquinone-8[c] => Orotate C5H3N2O4[c] + Ubiquinol-8[c] 	b0945	  0.00	1000.00	  0.00
DHORD5	(S)-Dihydroorotate[c] + Menaquinone 8[c] => Menaquinol 8[c] + Orotate C5H3N2O4[c] 	b0945	  0.00	1000.00	  0.00
DHORDfum	(S)-Dihydroorotate[c] + Fumarate[c] => Orotate C5H3N2O4[c] + Succinate[c] 		  0.00	1000.00	  0.00
DHORTS	(S)-Dihydroorotate[c] + H2O H2O[c] <=> N-Carbamoyl-L-aspartate[c] + H+[c] 	b1062	-1000.00	1000.00	  0.00
DHPPD	Cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol[c] + Nicotinamide adenine dinucleotide[c] => 3-(2,3-Dihydroxyphenyl)propanoate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	b2541	  0.00	1000.00	  0.00
DHPPDA2	2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate[c] + H2O H2O[c] + H+[c] => 5-Amino-6-(5'-phosphoribosylamino)uracil[c] + Ammonium[c] 	b0414	  0.00	1000.00	  0.00
DHPS2	4-Aminobenzoate[c] + 6-hydroxymethyl-dihydropterin pyrophosphate[c] => Dihydropteroate[c] + Diphosphate[c] 	b3177	  0.00	1000.00	  0.00
DHPStex	2,3-Dihydroxypropane-1-sulfonate[e] <=> 2,3-Dihydroxypropane-1-sulfonate[p] 	b3875	-1000.00	1000.00	  0.00
DHPStr	2,3-Dihydroxypropane-1-sulfonate[c] => 2,3-Dihydroxypropane-1-sulfonate[p] 	b3877	  0.00	1000.00	  0.00
DHPTDCs2	4,5-dihydroxy-2,3-pentanedione[c] => (2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one[c] 	s0001	  0.00	1000.00	  0.00
DHPTDNR	6,7-Dihydropteridine[c] + 3 H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Nicotinamide adenine dinucleotide phosphate[c] + 5,6,7,8-tetrahydropteridine[c] 	b0578	  0.00	1000.00	  0.00
DHPTDNRN	6,7-Dihydropteridine[c] + 3 H+[c] + Nicotinamide adenine dinucleotide - reduced[c] => Nicotinamide adenine dinucleotide[c] + 5,6,7,8-tetrahydropteridine[c] 	b0578	  0.00	1000.00	  0.00
DHPTPE	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate[c] <=> Dihydromonapterin-triphosphate[c] 	b2303	-1000.00	1000.00	  0.00
DHQS	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate[c] => 3-Dehydroquinate[c] + Phosphate[c] 	b3389	  0.00	1000.00	  0.00
DHQTi	3-Dehydroquinate[c] => 3-Dehydroshikimate[c] + H2O H2O[c] 	b1693	  0.00	1000.00	  0.00
DIMPtex	DIMP C10H12N4O7P[e] <=> DIMP C10H12N4O7P[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
