Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_0661	isocitrate[p] + NADP(+)[p] => 2-oxoglutarate[p] + carbon dioxide[p] + NADPH[p] 	YNL009W	  0.00	1000.00	  0.00
r_0662	isocitrate[c] => glyoxylate[c] + succinate[c] 	YER065C	  0.00	1000.00	  0.00
r_0663	2-oxoglutarate[c] + L-isoleucine[c] <=> (S)-3-methyl-2-oxopentanoate[c] + L-glutamate[c] 	YJR148W	-1000.00	1000.00	  0.00
r_0664	2-oxoglutarate[m] + L-isoleucine[m] <=> (S)-3-methyl-2-oxopentanoate[m] + L-glutamate[m] 	YHR208W	-1000.00	1000.00	  0.00
r_0665	ATP[c] + L-isoleucine[c] + tRNA(Ile)[c] => AMP[c] + diphosphate[c] + Ile-tRNA(Ile)[c] 	YBL076C	  0.00	1000.00	  0.00
r_0666	ATP[m] + L-isoleucine[m] + tRNA(Ile)[m] => AMP[m] + diphosphate[m] + Ile-tRNA(Ile)[m] 	YPL040C	  0.00	1000.00	  0.00
r_0667	isopentenyl diphosphate[c] <=> prenyl diphosphate(3-)[c] 	YPL117C	-1000.00	1000.00	  0.00
r_0668	ATP[m] + coenzyme A[m] + itaconate[m] <=> ADP[m] + itaconyl-CoA[m] + phosphate[m] 	YGR244C and YOR142W	-1000.00	1000.00	  0.00
r_0669	(S)-2-acetyl-2-hydroxybutanoate[m] + H+[m] + NADPH[m] => (2R,3R)-2,3-dihydroxy-3-methylpentanoate[m] + NADP(+)[m] 	YLR355C	  0.00	1000.00	  0.00
r_0670	H2O[c] + L-kynurenine[c] => anthranilate[c] + H+[c] + L-alanine[c] 	YLR231C	  0.00	1000.00	  0.00
r_0671	H+[c] + L-kynurenine[c] + NADPH[c] + oxygen[c] => 3-hydroxy-L-kynurenine[c] + H2O[c] + NADP(+)[c] 	YBL098W	  0.00	1000.00	  0.00
r_0672	1-pyrroline-3-hydroxy-5-carboxylic acid[m] + 2 H2O[m] + NAD[m] <=> erythro-4-hydroxy-L-glutamic acid[m] + H+[m] + NADH[m] 	YHR037W	-1000.00	1000.00	  0.00
r_0673	H2O[m] + L-4-hydroxyglutamic semialdehyde[m] + NAD[m] <=> erythro-4-hydroxy-L-glutamic acid[m] + 2 H+[m] + NADH[m] 	YHR037W	-1000.00	1000.00	  0.00
r_0674	2-oxoglutarate[m] + L-alanine[m] <=> L-glutamate[m] + pyruvate[m] 	YLR089C	-1000.00	1000.00	  0.00
r_0675	L-allothreonine[c] => acetaldehyde[c] + L-glycine[c] 	YEL046C	  0.00	1000.00	  0.00
r_0676	L-allothreonine[c] + NADP(+)[c] <=> H+[c] + L-2-amino-3-oxobutanoate[c] + NADPH[c] 	YMR226C	-1000.00	1000.00	  0.00
r_0678	ATP[c] + H+[c] + L-2-aminoadipate[c] + NADPH[c] => AMP[c] + diphosphate[c] + L-allysine[c] + NADP(+)[c] 	YBR115C and YGL154C	  0.00	1000.00	  0.00
r_0679	H2O[c] + L-asparagine[c] => ammonium[c] + L-aspartate[c] 	YDR321W	  0.00	1000.00	  0.00
r_0680	H2O[e] + L-asparagine[e] => ammonium[e] + L-aspartate[e] 	YLR155C or YLR157C or YLR158C or YLR160C	  0.00	1000.00	  0.00
r_0681	2-oxoglutarate[c] + erythro-4-hydroxy-L-glutamic acid[c] => 4-hydroxy-2-oxoglutarate[c] + L-glutamate[c] 	YLR027C	  0.00	1000.00	  0.00
r_0682	2-oxoglutarate[m] + erythro-4-hydroxy-L-glutamic acid[m] => 4-hydroxy-2-oxoglutarate[m] + L-glutamate[m] 	YKL106W	  0.00	1000.00	  0.00
r_0683	2-oxoglutarate[p] + erythro-4-hydroxy-L-glutamic acid[p] => 4-hydroxy-2-oxoglutarate[p] + L-glutamate[p] 	YLR027C	  0.00	1000.00	  0.00
r_0687	1-pyrroline-3-hydroxy-5-carboxylic acid[c] + 2 H+[c] + NADPH[c] => NADP(+)[c] + trans-4-hydroxy-L-proline[c] 	YER023W	  0.00	1000.00	  0.00
r_0688	H+[c] + methylglyoxal[c] + NADPH[c] => (S)-lactaldehyde[c] + NADP(+)[c] 	YHR104W or YOL151W	  0.00	1000.00	  0.00
r_0689	L-serine[c] => ammonium[c] + pyruvate[c] 	YCL064C	  0.00	1000.00	  0.00
r_0690	L-serine[c] + NADP(+)[c] => H+[c] + L-alpha-formylglycine[c] + NADPH[c] 	YMR226C	  0.00	1000.00	  0.00
r_0691	L-glucitol[c] + NAD[c] => H+[c] + L-sorbose[c] + NADH[c] 	YJR159W	  0.00	1000.00	  0.00
r_0692	L-threonine[c] => 2-oxobutanoate[c] + ammonium[c] 	YCL064C	  0.00	1000.00	  0.00
r_0693	L-threonine[m] => 2-oxobutanoate[m] + ammonium[m] 	YER086W	  0.00	1000.00	  0.00
r_0694	L-tryptophan[c] + oxygen[c] => N-formyl-L-kynurenine[c] 	YJR078W	  0.00	1000.00	  0.00
r_0695	10-formyl-THF[c] + L-tyrosine[c] => H+[c] + N-formyl-L-tyrosine[c] + THF[c] 	YDR403W	  0.00	1000.00	  0.00
r_0696	(S)-lactaldehyde[c] + H2O[c] + NAD[c] => (S)-lactate[c] + 2 H+[c] + NADH[c] 	YOL151W	  0.00	1000.00	  0.00
r_0697	glutathione[c] + methylglyoxal[c] => (R)-S-lactoylglutathione[c] 	YML004C	  0.00	1000.00	  0.00
r_0698	(S)-2,3-epoxysqualene[c] => lanosterol[c] 	YHR072W	  0.00	1000.00	  0.00
r_0699	2-oxoglutarate[c] + L-leucine[c] <=> 4-methyl-2-oxopentanoate[c] + L-glutamate[c] 	YJR148W	-1000.00	1000.00	  0.00
r_0700	2-oxoglutarate[m] + L-leucine[m] <=> 4-methyl-2-oxopentanoate[m] + L-glutamate[m] 	YHR208W	-1000.00	1000.00	  0.00
r_0701	ATP[c] + L-leucine[c] + tRNA(Leu)[c] => AMP[c] + diphosphate[c] + Leu-tRNA(Leu)[c] 	YPL160W	  0.00	1000.00	  0.00
r_0702	ATP[m] + L-leucine[m] + tRNA(Leu)[m] => AMP[m] + diphosphate[m] + Leu-tRNA(Leu)[m] 	YLR382C	  0.00	1000.00	  0.00
r_0703	H2O[c] + leukotriene A4[c] <=> (5S,6S)-di-HETE[c] 	YNL045W	-1000.00	1000.00	  0.00
r_0704	H2O[n] + leukotriene A4[n] <=> (5S,6S)-di-HETE[n] 	YNL045W	-1000.00	1000.00	  0.00
r_0705	H2O[c] + leukotriene A4[c] <=> Delta(6)-trans,Delta(8)-cis-leukotriene B4[c] 	YNL045W	-1000.00	1000.00	  0.00
r_0706	H2O[n] + leukotriene A4[n] <=> Delta(6)-trans,Delta(8)-cis-leukotriene B4[n] 	YNL045W	-1000.00	1000.00	  0.00
r_0707	H2O[c] + leukotriene A4[c] <=> leukotriene B4[c] 	YNL045W	-1000.00	1000.00	  0.00
r_0708	H2O[n] + leukotriene A4[n] <=> leukotriene B4[n] 	YNL045W	-1000.00	1000.00	  0.00
r_0711	ATP[c] + L-lysine[c] + tRNA(Lys)[c] => AMP[c] + diphosphate[c] + Lys-tRNA(Lys)[c] 	YDR037W	  0.00	1000.00	  0.00
r_0712	ATP[m] + L-lysine[m] + tRNA(Lys)[m] => AMP[m] + diphosphate[m] + Lys-tRNA(Lys)[m] 	YNL073W	  0.00	1000.00	  0.00
r_0713	(S)-malate[m] + NAD[m] <=> H+[m] + NADH[m] + oxaloacetate[m] 	YKL085W	-1000.00	1000.00	  0.00
r_0714	(S)-malate[c] + NAD[c] <=> H+[c] + NADH[c] + oxaloacetate[c] 	YOL126C	-1000.00	1000.00	  0.00
r_0715	(S)-malate[p] + NAD[p] <=> H+[p] + NADH[p] + oxaloacetate[p] 	YDL078C	-1000.00	1000.00	  0.00
r_0716	acetyl-CoA[c] + glyoxylate[c] + H2O[c] => (S)-malate[c] + coenzyme A[c] + H+[c] 	YIR031C or YNL117W	  0.00	1000.00	  0.00
r_0717	acetyl-CoA[p] + glyoxylate[p] + H2O[p] => (S)-malate[p] + coenzyme A[p] + H+[p] 	YNL117W	  0.00	1000.00	  0.00
r_0718	(S)-malate[m] + NAD[m] => carbon dioxide[m] + NADH[m] + pyruvate[m] 	YKL029C	  0.00	1000.00	  0.00
r_0719	(S)-malate[m] + NADP(+)[m] => carbon dioxide[m] + NADPH[m] + pyruvate[m] 	YKL029C	  0.00	1000.00	  0.00
r_0721	malonyl-CoA[m] + ACP1[m] <=> carboxyacetyl-ACP[m] + coenzyme A[m] 	YKL192C and YOR221C	-1000.00	1000.00	  0.00
r_0722	D-mannose 1-phosphate[c] + GTP[c] + H+[c] => diphosphate[c] + GDP-alpha-D-mannose[c] 	YDL055C	  0.00	1000.00	  0.00
r_0723	D-mannose 6-phosphate[c] <=> D-fructose 6-phosphate[c] 	YER003C	-1000.00	1000.00	  0.00
r_0724	5,10-methenyl-THF[m] + H2O[m] <=> 10-formyl-THF[m] + H+[m] 	YBR084W	-1000.00	1000.00	  0.00
r_0725	5,10-methenyl-THF[c] + H2O[c] <=> 10-formyl-THF[c] + H+[c] 	YGR204W	-1000.00	1000.00	  0.00
r_0726	ATP[c] + H2O[c] + L-methionine[c] => diphosphate[c] + phosphate[c] + S-adenosyl-L-methionine[c] 	YDR502C or YLR180W	  0.00	1000.00	  0.00
r_0727	5-methyltetrahydrofolate[c] + L-homocysteine[c] => L-methionine[c] + THF[c] 	YER091C	  0.00	1000.00	  0.00
r_0728	10-formyl-THF[m] + Met-tRNA(Met)[m] => fMet-tRNA(fMet)[m] + H+[m] + THF[m] 	YBL013W	  0.00	1000.00	  0.00
r_0729	ATP[c] + L-methionine[c] + tRNA(Met)[c] => AMP[c] + diphosphate[c] + Met-tRNA(Met)[c] 	YGR264C	  0.00	1000.00	  0.00
r_0730	ATP[m] + L-methionine[m] + tRNA(Met)[m] => AMP[m] + diphosphate[m] + Met-tRNA(Met)[m] 	YGR171C	  0.00	1000.00	  0.00
r_0731	5,10-methylenetetrahydrofolate[c] + NAD[c] => 5,10-methenyl-THF[c] + NADH[c] 	YKR080W	  0.00	1000.00	  0.00
r_0732	5,10-methylenetetrahydrofolate[c] + NADP(+)[c] <=> 5,10-methenyl-THF[c] + NADPH[c] 	YGR204W	-1000.00	1000.00	  0.00
r_0733	5,10-methylenetetrahydrofolate[m] + NADP(+)[m] <=> 5,10-methenyl-THF[m] + NADPH[m] 	YBR084W	-1000.00	1000.00	  0.00
r_0734	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid[m] => pyruvate[m] + succinate[m] 	YPR006C	  0.00	1000.00	  0.00
r_0735	(R)-mevalonate[c] + ATP[c] => (R)-5-phosphomevalonic acid[c] + ADP[c] + H+[c] 	YMR208W	  0.00	1000.00	  0.00
r_0736	(R)-mevalonate[c] + CTP[c] => (R)-5-phosphomevalonic acid[c] + CDP[c] + H+[c] 	YMR208W	  0.00	1000.00	  0.00
r_0737	(R)-mevalonate[c] + GTP[c] => (R)-5-phosphomevalonic acid[c] + GDP[c] + H+[c] 	YMR208W	  0.00	1000.00	  0.00
r_0738	(R)-mevalonate[c] + UTP[c] => (R)-5-phosphomevalonic acid[c] + H+[c] + UDP[c] 	YMR208W	  0.00	1000.00	  0.00
r_0739	(R)-5-diphosphomevalonic acid[c] + ATP[c] => ADP[c] + carbon dioxide[c] + isopentenyl diphosphate[c] + phosphate[c] 	YNR043W	  0.00	1000.00	  0.00
r_0747	GDP-alpha-D-mannose[g] + inositol-P-ceramide A (C24)[g] => GDP[g] + H+[g] + mannosylinositol phosphorylceramide A (C24)[g] 	(YBR036C and YBR161W) or (YBR036C and YPL057C)	  0.00	1000.00	  0.00
r_0748	GDP-alpha-D-mannose[g] + inositol-P-ceramide A (C26)[g] => GDP[g] + H+[g] + mannosylinositol phosphorylceramide A (C26)[g] 	(YBR036C and YBR161W) or (YBR036C and YPL057C)	  0.00	1000.00	  0.00
r_0749	GDP-alpha-D-mannose[g] + inositol-P-ceramide B' (C24)[g] => GDP[g] + H+[g] + mannosylinositol phosphorylceramide B' (C24)[g] 	(YBR036C and YBR161W) or (YBR036C and YPL057C)	  0.00	1000.00	  0.00
r_0750	GDP-alpha-D-mannose[g] + inositol-P-ceramide B' (C26)[g] => GDP[g] + H+[g] + mannosylinositol phosphorylceramide B' (C26)[g] 	(YBR036C and YBR161W) or (YBR036C and YPL057C)	  0.00	1000.00	  0.00
r_0751	GDP-alpha-D-mannose[g] + inositol-P-ceramide B (C24)[g] => GDP[g] + H+[g] + mannosylinositol phosphorylceramide B (C24)[g] 	(YBR036C and YBR161W) or (YBR036C and YPL057C)	  0.00	1000.00	  0.00
r_0752	GDP-alpha-D-mannose[g] + inositol-P-ceramide B (C26)[g] => GDP[g] + H+[g] + mannosylinositol phosphorylceramide B (C26)[g] 	(YBR036C and YBR161W) or (YBR036C and YPL057C)	  0.00	1000.00	  0.00
r_0753	GDP-alpha-D-mannose[g] + inositol-P-ceramide C (C24)[g] => GDP[g] + H+[g] + mannosylinositol phosphorylceramide C (C24)[g] 	(YBR036C and YBR161W) or (YBR036C and YPL057C)	  0.00	1000.00	  0.00
r_0754	GDP-alpha-D-mannose[g] + inositol-P-ceramide C (C26)[g] => GDP[g] + H+[g] + mannosylinositol phosphorylceramide C (C26)[g] 	(YBR036C and YBR161W) or (YBR036C and YPL057C)	  0.00	1000.00	  0.00
r_0755	GDP-alpha-D-mannose[g] + inositol-P-ceramide D (C24)[g] => GDP[g] + H+[g] + mannosylinositol phosphorylceramide D (C24)[g] 	(YBR036C and YBR161W) or (YBR036C and YPL057C)	  0.00	1000.00	  0.00
r_0756	GDP-alpha-D-mannose[g] + inositol-P-ceramide D (C26)[g] => GDP[g] + H+[g] + mannosylinositol phosphorylceramide D (C26)[g] 	(YBR036C and YBR161W) or (YBR036C and YPL057C)	  0.00	1000.00	  0.00
r_0757	1D-myo-inositol 1-phosphate[c] + H2O[c] => myo-inositol[c] + phosphate[c] 	YDR287W or YHR046C	  0.00	1000.00	  0.00
r_0758	D-glucose 6-phosphate[c] => 1D-myo-inositol 1-phosphate[c] 	YJL153C	  0.00	1000.00	  0.00
r_0759	H+[m] + N-acetyl-L-gamma-glutamyl phosphate[m] + NADPH[m] => 2-acetamido-5-oxopentanoate[m] + NADP(+)[m] + phosphate[m] 	YER069W	  0.00	1000.00	  0.00
r_0760	acetyl-CoA[c] + alpha-D-glucosamine 6-phosphate[c] => coenzyme A[c] + H+[c] + N-acetyl-D-glucosamine 6-phosphate[c] 	YFL017C	  0.00	1000.00	  0.00
r_0761	acetyl-CoA[m] + L-glutamate[m] <=> coenzyme A[m] + H+[m] + N-acetyl-L-glutamate[m] 	YJL071W or YMR062C	-1000.00	1000.00	  0.00
r_0762	H2O[c] + N-formyl-L-kynurenine[c] => formate[c] + H+[c] + L-kynurenine[c] 	YDR428C	  0.00	1000.00	  0.00
r_0763	H+[c] + 2 N-formyl-L-tyrosine[c] + NADPH[c] => N,N'-diformyldityrosine[c] + NADP(+)[c] 	YDR402C and YDR403W	  0.00	1000.00	  0.00
r_0764	H2O[p] + NAD[p] => AMP[p] + 2 H+[p] + NMN[p] 	YGL067W	  0.00	1000.00	  0.00
r_0765	ATP[c] + NAD[c] => ADP[c] + H+[c] + NADP(+)[c] 	YEL041W or YJR049C	  0.00	1000.00	  0.00
r_0766	ATP[m] + NAD[m] => ADP[m] + H+[m] + NADP(+)[m] 	YEL041W or YJR049C or YPL188W	  0.00	1000.00	  0.00
r_0767	H2O[n] + NAD[n] => ADP-ribose[n] + H+[n] + nicotinamide[n] 	YDL042C or YDR191W or YOL068C or YOR025W or YPL015C	  0.00	1000.00	  0.00
r_0768	ATP[c] + deamido-NAD(+)[c] + H2O[c] + L-glutamine[c] => AMP[c] + diphosphate[c] + H+[c] + L-glutamate[c] + NAD[c] 	YHR074W	  0.00	1000.00	  0.00
r_0769	ATP[n] + deamido-NAD(+)[n] + H2O[n] + L-glutamine[n] <=> AMP[n] + diphosphate[n] + H+[n] + L-glutamate[n] + NAD[n] 	YHR074W	-1000.00	1000.00	  0.00
r_0770	H+[c] + NADH[c] + ubiquinone-6[m] => NAD[c] + ubiquinol-6[m] 	YDL085W or YMR145C	  0.00	1000.00	  0.00
r_0771	ATP[c] + NADH[c] => ADP[c] + H+[c] + NADPH[c] 	YEL041W or YJR049C	  0.00	1000.00	  0.00
r_0772	ATP[m] + NADH[m] => ADP[m] + H+[m] + NADPH[m] 	YEL041W or YJR049C or YPL188W	  0.00	1000.00	  0.00
r_0773	H+[m] + NADH[m] + ubiquinone-6[m] => NAD[m] + ubiquinol-6[m] 	YML120C	  0.00	1000.00	  0.00
r_0774	ATP[c] + H+[c] + nicotinate[c] + PRPP[c] => ADP[c] + diphosphate[c] + nicotinic acid D-ribonucleotide[c] + phosphate[c] 	YOR209C	  0.00	1000.00	  0.00
r_0775	ATP[m] + H+[m] + nicotinate[m] + PRPP[m] => ADP[m] + diphosphate[m] + nicotinic acid D-ribonucleotide[m] + phosphate[m] 	YOR209C	  0.00	1000.00	  0.00
r_0781	H2O[c] + nicotinamide[c] => ammonium[c] + nicotinate[c] 	YGL037C	  0.00	1000.00	  0.00
r_0782	nicotinamide[c] + S-adenosyl-L-methionine[c] => 1-methylnicotinamide[c] + S-adenosyl-L-homocysteine[c] 	YLR285W	  0.00	1000.00	  0.00
r_0783	ATP[c] + H+[c] + NMN[c] => diphosphate[c] + NAD[c] 	YCL047C or YLR328W	  0.00	1000.00	  0.00
r_0784	ATP[n] + H+[n] + NMN[n] => diphosphate[n] + NAD[n] 	YGR010W or YLR328W	  0.00	1000.00	  0.00
r_0785	ATP[c] + H+[c] + nicotinic acid D-ribonucleotide[c] => deamido-NAD(+)[c] + diphosphate[c] 	YGR010W or YLR328W	  0.00	1000.00	  0.00
r_0786	2 H+[c] + PRPP[c] + quinolinate[c] => carbon dioxide[c] + diphosphate[c] + nicotinic acid D-ribonucleotide[c] 	YFR047C	  0.00	1000.00	  0.00
r_0787	2 H+[m] + PRPP[m] + quinolinate[m] => carbon dioxide[m] + diphosphate[m] + nicotinic acid D-ribonucleotide[m] 	YFR047C	  0.00	1000.00	  0.00
r_0788	ADP[c] + H2O[c] => AMP[c] + H+[c] + phosphate[c] 	YER005W	  0.00	1000.00	  0.00
r_0789	GDP[c] + H2O[c] => GMP[c] + H+[c] + phosphate[c] 	YER005W	  0.00	1000.00	  0.00
r_0790	H2O[c] + UDP[c] => H+[c] + phosphate[c] + UMP[c] 	YER005W	  0.00	1000.00	  0.00
r_0791	H2O[g] + UDP[g] => H+[g] + phosphate[g] + UMP[g] 	YEL042W	  0.00	1000.00	  0.00
r_0792	CDP[c] + H2O[c] => CMP[c] + H+[c] + phosphate[c] 	YER005W	  0.00	1000.00	  0.00
r_0793	H2O[c] + IDP[c] => H+[c] + IMP[c] + phosphate[c] 	YER005W	  0.00	1000.00	  0.00
r_0795	ATP[c] + CDP[c] => ADP[c] + CTP[c] 	YKL067W	  0.00	1000.00	  0.00
r_0796	ATP[c] + dADP[c] => ADP[c] + dATP[c] 	YKL067W	  0.00	1000.00	  0.00
r_0797	ATP[c] + dCDP[c] => ADP[c] + dCTP[c] 	YKL067W	  0.00	1000.00	  0.00
r_0798	ATP[c] + dGDP[c] => ADP[c] + dGTP[c] 	YKL067W	  0.00	1000.00	  0.00
r_0799	ATP[c] + dTDP[c] => ADP[c] + dTTP[c] 	YKL067W	  0.00	1000.00	  0.00
r_0800	ATP[c] + GDP[c] => ADP[c] + GTP[c] 	YKL067W	  0.00	1000.00	  0.00
r_0801	ATP[c] + IDP[c] => ADP[c] + ITP[c] 	YKL067W	  0.00	1000.00	  0.00
r_0802	ATP[c] + dIDP[c] <=> ADP[c] + dITP[c] 	YKL067W	-1000.00	1000.00	  0.00
r_0803	ATP[c] + dUDP[c] <=> ADP[c] + dUTP[c] 	YKL067W	-1000.00	1000.00	  0.00
r_0804	GTP[c] + H2O[c] => GDP[c] + H+[c] + phosphate[c] 	YAL035W or YLL001W or YER005W	  0.00	1000.00	  0.00
r_0805	H2O[c] + UTP[c] => H+[c] + phosphate[c] + UDP[c] 	YER005W	  0.00	1000.00	  0.00
r_0806	CTP[c] + H2O[c] => CDP[c] + H+[c] + phosphate[c] 	YER005W	  0.00	1000.00	  0.00
r_0807	H2O[c] + ITP[c] => H+[c] + IDP[c] + phosphate[c] 	YER005W	  0.00	1000.00	  0.00
r_0810	GDP[g] + H2O[g] => GMP[g] + H+[g] + phosphate[g] 	YEL042W	  0.00	1000.00	  0.00
r_0811	ATP[c] + UDP[c] => ADP[c] + UTP[c] 	YKL067W	  0.00	1000.00	  0.00
r_0812	methanethiol[c] + O-acetyl-L-homoserine[c] => acetate[c] + H+[c] + L-methionine[c] 	YLR303W	  0.00	1000.00	  0.00
r_0813	hydrogen sulfide[c] + O-acetyl-L-homoserine[c] => acetate[c] + L-homocysteine[c] 	YLR303W	  0.00	1000.00	  0.00
r_0815	L-cysteine[c] + O-succinyl-L-homoserine[c] => H+[c] + L-cystathionine[c] + succinate[c] 	YLL058W or YML082W or YAL012W	  0.00	1000.00	  0.00
r_0816	carbamoyl phosphate[c] + ornithine[c] => H+[c] + L-citrulline[c] + phosphate[c] 	YJL088W	  0.00	1000.00	  0.00
r_0817	H+[c] + ornithine[c] => carbon dioxide[c] + putrescine[c] 	YKL184W	  0.00	1000.00	  0.00
r_0818	L-glutamate[m] + N(2)-acetyl-L-ornithine[m] => N-acetyl-L-glutamate[m] + ornithine[m] 	YMR062C	  0.00	1000.00	  0.00
r_0819	2-oxoglutarate[c] + ornithine[c] => L-glutamate[c] + L-glutamic 5-semialdehyde[c] 	YLR438W	  0.00	1000.00	  0.00
r_0820	diphosphate[c] + orotidine 5'-(dihydrogen phosphate)[c] <=> orotate[c] + PRPP[c] 	YML106W or YMR271C	-1000.00	1000.00	  0.00
r_0821	H+[c] + orotidine 5'-(dihydrogen phosphate)[c] => carbon dioxide[c] + UMP[c] 	YEL021W	  0.00	1000.00	  0.00
r_0831	coenzyme A[m] + S(8)-succinyldihydrolipoamide[m] => dihydrolipoamide[m] + succinyl-CoA[m] 	(YDR148C and YFL018C and YIL125W and YFR049W) or (YDR148C and YFL018C and YIL125W)	  0.00	1000.00	  0.00
r_0832	2-oxoglutarate[m] + H+[m] + lipoamide[m] => carbon dioxide[m] + S(8)-succinyldihydrolipoamide[m] 	(YDR148C and YFL018C and YIL125W and YFR049W) or (YDR148C and YFL018C and YIL125W)	  0.00	1000.00	  0.00
r_0841	ATP[c] + H+[c] + pantetheine 4'-phosphate[c] => 3'-dephospho-CoA[c] + diphosphate[c] 	YGR277C	  0.00	1000.00	  0.00
r_0842	(R)-pantothenate[c] + ATP[c] => (R)-4'-phosphopantothenic acid[c] + ADP[c] + H+[c] 	YDR531W	  0.00	1000.00	  0.00
r_0843	(R)-pantoate[c] + ATP[c] + beta-alanine[c] => (R)-pantothenate[c] + AMP[c] + diphosphate[c] + H+[c] 	YIL145C	  0.00	1000.00	  0.00
r_0844	decanoyl-CoA[p] + H2O[p] => coenzyme A[p] + decanoate[p] + H+[p] 	YJR019C	  0.00	1000.00	  0.00
r_0845	H2O[p] + lauroyl-CoA[p] => coenzyme A[p] + H+[p] + laurate[p] 	YJR019C	  0.00	1000.00	  0.00
r_0847	H2O[p] + palmitoyl-CoA[p] => coenzyme A[p] + H+[p] + palmitate[p] 	YJR019C	  0.00	1000.00	  0.00
r_0848	H2O[p] + myristoyl-CoA[p] => coenzyme A[p] + H+[p] + myristate[p] 	YJR019C	  0.00	1000.00	  0.00
r_0849	H2O[p] + stearoyl-CoA[p] => coenzyme A[p] + H+[p] + stearate[p] 	YJR019C	  0.00	1000.00	  0.00
r_0850	H2O[p] + octanoyl-CoA[p] => coenzyme A[p] + H+[p] + octanoate[p] 	YJR019C	  0.00	1000.00	  0.00
r_0851	2-oxoglutarate[c] + L-phenylalanine[c] <=> keto-phenylpyruvate[c] + L-glutamate[c] 	YGL202W	-1000.00	1000.00	  0.00
r_0852	ATP[c] + L-phenylalanine[c] + tRNA(Phe)[c] => AMP[c] + diphosphate[c] + Phe-tRNA(Phe)[c] 	YFL022C and YLR060W	  0.00	1000.00	  0.00
r_0853	ATP[m] + L-phenylalanine[m] + tRNA(Phe)[m] => AMP[m] + diphosphate[m] + Phe-tRNA(Phe)[m] 	YPR047W	  0.00	1000.00	  0.00
r_0854	H+[c] + keto-phenylpyruvate[c] => carbon dioxide[c] + phenylacetaldehyde[c] 	YDR380W	  0.00	1000.00	  0.00
r_0855	5'-phosphoribosyl-N-formylglycineamidine[c] + ATP[c] => 5'-phosphoribosyl-5-aminoimidazole[c] + ADP[c] + H+[c] + phosphate[c] 	YGL234W	  0.00	1000.00	  0.00
r_0882	N-acetyl-D-glucosamine 6-phosphate[c] <=> N-acetyl-alpha-D-glucosamine 1-phosphate[c] 	YEL058W	-1000.00	1000.00	  0.00
r_0883	3'-phospho-5'-adenylyl sulfate[c] + TRX1[c] => adenosine 3',5'-bismonophosphate[c] + H+[c] + sulphite[c] + TRX1 disulphide[c] 	(YGR209C and YPR167C) or (YLR043C and YPR167C)	  0.00	1000.00	  0.00
r_0884	ATP[c] + oxaloacetate[c] => ADP[c] + carbon dioxide[c] + phosphoenolpyruvate[c] 	YKR097W	  0.00	1000.00	  0.00
r_0885	CTP[c] + H+[c] + O-phosphoethanolamine[c] => CDP-ethanolamine[c] + diphosphate[c] 	YGR007W	  0.00	1000.00	  0.00
r_0886	ATP[c] + D-fructose 6-phosphate[c] => ADP[c] + D-fructose 1,6-bisphosphate[c] + H+[c] 	YGR240C and YMR205C	  0.00	1000.00	  0.00
r_0887	ATP[c] + sedoheptulose 7-phosphate[c] => ADP[c] + H+[c] + sedoheptulose 1,7-bisphosphate[c] 	YGR240C and YMR205C	  0.00	1000.00	  0.00
r_0888	D-glucose 6-phosphate[c] <=> D-glucose 1-phosphate[c] 	YMR105C or YKL127W	-1000.00	1000.00	  0.00
r_0889	6-phospho-D-gluconate[c] + NADP(+)[c] => carbon dioxide[c] + D-ribulose 5-phosphate[c] + NADPH[c] 	YGR256W or YHR183W	  0.00	1000.00	  0.00
r_0890	alpha-D-glucosamine 1-phosphate[c] <=> alpha-D-glucosamine 6-phosphate[c] 	YEL058W	-1000.00	1000.00	  0.00
r_0891	3-phosphonato-D-glycerate(3-)[c] + NAD[c] => 3-phospho-hydroxypyruvate[c] + H+[c] + NADH[c] 	YER081W or YIL074C	  0.00	1000.00	  0.00
r_0892	1,3-bisphospho-D-glycerate[c] + ADP[c] <=> 3-phosphonato-D-glycerate(3-)[c] + ATP[c] 	YCR012W	-1000.00	1000.00	  0.00
r_0893	3-phosphonato-D-glycerate(3-)[c] <=> 2-phospho-D-glyceric acid[c] 	YOR283W or YKL152C	-1000.00	1000.00	  0.00
r_0902	D-mannose 1-phosphate[c] <=> D-mannose 6-phosphate[c] 	YFL045C	-1000.00	1000.00	  0.00
r_0903	4-amino-2-methyl-5-phosphomethylpyrimidine[c] + ATP[c] => 4-amino-2-methyl-5-diphosphomethylpyrimidine[c] + ADP[c] 	YOL055C or YPL258C or YPR121W	  0.00	1000.00	  0.00
r_0904	(R)-5-phosphomevalonic acid[c] + ATP[c] => (R)-5-diphosphomevalonic acid[c] + ADP[c] 	YMR220W	  0.00	1000.00	  0.00
r_0905	(R)-4'-phosphopantothenic acid[c] + CTP[c] + L-cysteine[c] => CMP[c] + diphosphate[c] + H+[c] + N-[(R)-4-phosphonopantothenoyl]-L-cysteine[c] 	YIL083C	  0.00	1000.00	  0.00
r_0906	H+[c] + N-[(R)-4-phosphonopantothenoyl]-L-cysteine[c] => carbon dioxide[c] + pantetheine 4'-phosphate[c] 	YKL088W and YKR072C and YOR054C	  0.00	1000.00	  0.00
